Usefulness,Word,Addition,Result
1632,DANGLER/GNARLED,W,WRANGLED
1632,SNOTTER/STENTOR,K,KNOTTERS
1630,FREEZER,E,REFREEZE
1630,BLOWGUN,A,BUNGALOW
1630,CHATTER/RATCHET,E,CATHETER/CHARETTE
1628,MAPLESS/SAMPLES,R,SAMPLERS
1628,TUNDRAS,N,DUNNARTS
1628,SCALPEL,I,ALLSPICE
1626,TRANSIT,M,TANTRISM/TRANSMIT
1626,ACYLATE,T,CATTLEYA
1626,SEACOCK,D,COCKADES
1625,FROGGED,E,DEFOGGER
1624,FATHERS/SHAFTER,S,SHAFTERS
1624,EXCERPT,S,EXCERPTS
1622,MANCHET,R,MERCHANT
1621,CRAPPER,I,CRAPPIER/PERICARP
1620,SPANKER,P,KNAPPERS
1620,BROADLY,A,ADORABLY
1620,CARDIAC,S,CARDIACS
1620,REIVERS/REVISER,H,SHIVERER
1619,BLARING,I,BRAILING
1619,SWIDDEN,I,SIDEWIND
1618,AFAKASI,S,AFAKASIS
1618,COWSLIP,S,COWSLIPS
1618,MUDFISH,R,DRUMFISH
1618,SUBSUME,N,SUBMENUS
1618,HALBERD,S,HALBERDS
1617,SMIDGEN,S,SMIDGENS
1616,BOMBORA,S,BOMBORAS
1616,BONANZA,S,BONANZAS
1616,LICHTED,R,ELDRITCH
1616,PLODDER,S,PLODDERS
1616,PERUSES,R,PERUSERS/PRESSURE
1616,SITTERS,W,TWISTERS
1614,EFFACED,T,AFFECTED
1614,HUSKIES,T,HUSKIEST
1614,IMBIBER,S,IMBIBERS
1614,MAILING,C,CLAIMING
1614,SEVENTH,S,SEVENTHS
1614,STATING/TASTING,P,SPATTING
1614,SUBDUER,S,SUBDUERS
1614,CHOOSER,S,CHOOSERS
1614,PODDING,R,PRODDING
1614,WELCHES,A,ESCHEWAL
1612,CYPSELA,E,CYPSELAE
1612,SYLVITE,A,VILAYETS
1611,CZARISM,S,CZARISMS
1610,FITTEST,U,TUFTIEST
1608,DARNING,B,BRANDING
1607,ONSHORE,H,SHOEHORN
1606,GANGLED,S,SNAGGLED
1606,BASHERT/BATHERS/BERTHAS/BREATHS,D,BREADTHS
1606,FLESHES,I,SHELFIES
1606,SKATERS/STAKERS/STRAKES/STREAKS,L,STALKERS
1605,DIFFUSE,R,DIFFUSER
1605,OARLOCK,S,OARLOCKS
1605,PUGGLES,R,PLUGGERS
1604,HOPHEAD,O,HOOPHEAD
1604,PROPHET,S,PROPHETS
1604,SUBFORM,U,SUBFORUM
1604,DUSTILY,R,STURDILY
1604,SCUPPER,E,PREPUCES
1603,OPPOSED,C,COPEPODS
1603,UNYOKES,R,YOUNKERS
1602,RESTIVE/SIEVERT/VERIEST,Y,SEVERITY
1602,BUSTLES/SUBLETS,E,TUBELESS
1602,ROBBERS,A,ABSORBER/REABSORB
1601,BLINDER/BRINDLE,D,BRINDLED
1601,SHAVERS,T,HARVESTS
1600,ASPECTS,R,PRECASTS
1600,TYSTIES,L,STYLITES
1600,KARTING,I,TRAIKING
1600,EPARCHS/PARCHES,E,PREACHES
1600,MORNING/NORMING,I,MINORING
1600,PERCHES,A,PREACHES
1600,PETTISH,I,PITHIEST
1600,PITCHER,E,HERPETIC
1600,STANNED,P,PENDANTS
1600,TICKLER/TRICKLE,I,TICKLIER
1599,HYPERON,S,HYPERONS
1598,COACHED,B,CABOCHED
1598,ENTRANT,S,ENTRANTS
1597,KINDLED,E,DELINKED
1596,HARNESS,C,ARCHNESS
1596,PHOTISM,S,PHOTISMS
1596,RAMPING,H,PHARMING
1596,CONTEST,X,CONTEXTS
1595,FONDLED,U,UNFOLDED
1594,COUCALS,L,OCCLUSAL
1594,HAIRILY,T,HILARITY
1593,HASTING/TASHING,P,PATHINGS
1593,PICKETS,I,PICKIEST
1592,BANDITS,R,ANTBIRDS
1592,ECBOLIC,I,LIBECCIO
1592,MATCHUP,S,MATCHUPS
1592,TERNARY,R,ERRANTRY
1592,RESERVE/REVERES/REVERSE/SEVERER,S,RESERVES/REVERSES
1592,LACKING,O,CLOAKING
1592,LOCKING,A,CLOAKING
1590,BEALACH,K,HACKABLE
1590,OVERBUY,S,OVERBUSY/OVERBUYS
1590,DRILLER,S,DRILLERS
1588,TAMASHA,M,MAHATMAS
1588,SUFFICE,D,SUFFICED
1588,SICKEST,I,STICKIES
1586,GOOMBAY,N,BOOGYMAN
1586,RAGWORM,S,RAGWORMS
1586,GULDERS,D,GUDDLERS
1584,DRUTHER,S,DRUTHERS
1584,UNCROWN,S,UNCROWNS
1584,ACCRUAL/CARACUL,I,ACICULAR
1582,BAGOONG,T,TOBOGGAN
1582,CURRENT,S,CURRENTS
1582,OVALITY,C,VOCALITY
1582,SOCKETS,L,LOCKSETS
1582,STATING/TASTING,S,TASTINGS
1582,ISCHIAL,D,CHILIADS
1580,CHOICER,L,CHOLERIC
1580,CHOICER,T,RICOCHET
1580,LANYARD,S,LANYARDS
1580,BIRDING,A,BRAIDING
1580,HOTTING/TONIGHT,O,TOOTHING
1580,SOTTISH,U,STOUTISH
1579,LADINGS/LIGANDS,H,DAHLINGS
1578,SALLIES,C,SCALLIES
1577,CRUMBLE,S,CRUMBLES
1576,BLOSSOM,Y,BLOSSOMY
1574,CLUTTER,S,CLUTTERS
1574,THINSPO,W,TOWNSHIP
1574,CHITTER,I,TITCHIER
1573,BONDMEN,S,BONDSMEN
1573,EYEBROW,N,BROWNEYE
1573,IMAGING,S,IMAGINGS
1573,MUDFLAP,S,MUDFLAPS
1573,SCHMOES,O,SMOOCHES
1572,WELLING,D,DWELLING
1572,GROPING,U,GROUPING
1571,SANDING,W,DAWNINGS
1571,SHMOOZE,R,SHMOOZER
1570,RUSTILY,L,SULTRILY
1570,SUBNETS,V,SUBVENTS
1570,NUTTING,A,ATTUNING/TAUNTING
1569,BOMBAST,U,BUMBOATS
1568,BASSIST,S,BASSISTS
1568,FORINTS,G,FROSTING
1568,ALMONDS/DOLMANS,G,MANGOLDS
1568,FARADAY,S,FARADAYS
1568,SUNDOWN,R,RUNDOWNS
1568,SUNDOWN,S,SUNDOWNS
1568,ANGLERS/LANGERS,F,FLANGERS
1568,ARPENTS/ENTRAPS/PARENTS/PASTERN/TREPANS,T,PATTERNS/TRANSEPT
1568,DORYMEN,L,MODERNLY
1568,FLANGER,S,FLANGERS
1568,NATTERS,P,PATTERNS/TRANSEPT
1568,PANTECS,D,PANDECTS
1568,TACTICS,E,ECSTATIC
1567,SNUFFER,I,SNUFFIER
1566,CZARDOM,S,CZARDOMS
1566,JELLABA,S,JELLABAS
1566,MUNCHER,S,MUNCHERS
1566,BACHING,E,BEACHING
1566,RUMBLER,E,LUMBERER
1564,HUSTLED,T,SHUTTLED
1564,SIDEDLY,A,DIALYSED
1563,HAPTICS,A,CHAPATIS
1562,BELLEND,S,BELLENDS
1562,REOCCUR,D,OCCURRED
1562,FERRETY,O,FERETORY
1560,BURRING,L,BLURRING
1560,MINGLES,L,SMELLING
1560,SACCULE,S,SACCULES
1559,BEDROLL,O,BORDELLO/DOORBELL
1558,SPOTLIT,Y,SPOTTILY
1558,CHALKIE,F,LIFEHACK
1558,CILICES/ICICLES,E,CICELIES
1557,HERRING,I,REHIRING
1556,SAXHORN,S,SAXHORNS
1556,WITLESS,H,WHISTLES
1556,STIRRER,S,STIRRERS
1556,TWOCCER,S,TWOCCERS
1555,OPPOSER/PROPOSE,D,PROPOSED
1554,BULIMIC,S,BULIMICS
1552,PUNCHER,S,PUNCHERS
1552,SAFFRON,T,AFFRONTS
1552,WHATSIT,S,WHATSITS
1552,ASCITIC/SCIATIC,A,SCIATICA
1552,MANDALA,S,MANDALAS
1550,BAGOONG,S,BAGOONGS
1550,HOTSPUR,W,UPTHROWS
1550,PHORESY,N,HYPERONS
1549,TITLIST,S,TITLISTS
1548,APHASIC,S,APHASICS
1548,NOTHING,S,NOTHINGS
1548,OUTFLOW,N,OUTFLOWN
1547,GLOCHID,D,GODCHILD
1546,GANNETS/NANGEST,T,TANGENTS
1546,MOONDOG,S,MOONDOGS
1546,HYMENAL,E,HYMENEAL
1546,RETYING,L,RINGLETY
1545,ACCUSED,U,CADUCEUS/CAUCUSED
1545,BALDRIC,S,BALDRICS
1545,HANGERS/REHANGS,C,CHANGERS
1545,INSTALS,G,SALTINGS
1544,BLOSSOM,S,BLOSSOMS
1544,DESISTS,N,DISSENTS
1544,PORTING,S,SPORTING
1544,WRAPPED,U,UPWARPED
1543,WADDING,S,WADDINGS
1542,REVERIE,W,REVIEWER
1542,GOTAWAY,S,GOTAWAYS
1542,DRAYMAN/YARDMAN,I,DAIRYMAN
1540,WHEEDLE/WHEELED,D,WHEEDLED
1540,RANKEST/TANKERS,B,BANKSTER
1539,BUNTING,S,BUNTINGS
1539,DROMOND,S,DROMONDS
1539,SHMOOZE,D,SHMOOZED
1538,CHEESES,P,SPEECHES
1538,RUSTILY,C,CRUSTILY
1538,FELLING,U,FUELLING
1537,LAICITY,D,DIALYTIC
1536,BATTLER/BLATTER/BRATTLE,D,BRATTLED
1536,DORYMEN,S,SYNDROME
1536,FRESHER/REFRESH,U,FUEHRERS
1536,MODERNS,Y,SYNDROME
1536,PERCHED,I,CIPHERED/DECIPHER
1536,PERHAPS,I,SAPPHIRE
1536,RASSLED,D,SADDLERS
1536,SLOPPED,O,PLEOPODS
1535,GARCONS,N,CRANNOGS
1534,BARYONS,T,BARYTONS
1532,ISOZYME,S,ISOZYMES
1532,TOSSPOT,S,TOSSPOTS
1532,WOOSHES,S,SWOOSHES
1532,PARKLET,S,PARKLETS
1532,UPBUILD,S,UPBUILDS
1532,HURLING,T,HURTLING
1532,LOTTING,M,MOTTLING
1532,SACKBUT,O,OUTBACKS
1531,DUCKPIN,E,UNPICKED
1531,TREMBLE,D,TREMBLED
1530,ANCHORS/ARCHONS,M,MONARCHS/NOMARCHS
1530,FATTIST,S,FATTISTS
1530,FETCHES,L,FLETCHES
1530,FIGMENT,S,FIGMENTS
1530,AKASHIC,N,KACHINAS
1530,FAINTLY,I,FINALITY
1528,OFFICER,S,OFFICERS
1528,RESERVE/REVERES/REVERSE/SEVERER,P,PERVERSE/PRESERVE
1527,BOMBARD,E,BOMBARDE
1527,KRANSES,D,DARKNESS
1527,LIKABLE,E,LIKEABLE
1526,DECLAWS,W,DEWCLAWS
1526,HYDRATE/THREADY,D,HYDRATED
1524,SWINDLE,G,SWINGLED
1524,NAPLESS,C,ENCLASPS
1524,THROWER,S,THROWERS
1524,CASTING,K,STACKING
1522,GRUMBLE,R,GRUMBLER
1522,VIRELAY,S,VIRELAYS
1521,SCULLED,A,CALLUSED
1520,BLITHER,G,BLIGHTER
1520,CONJOIN,T,CONJOINT
1520,ABSEILS,K,KISSABLE
1520,SKIABLE,S,KISSABLE
1519,CHOKIES/SHOCKIE,W,CHOWKIES
1518,CRUMPLE,D,CRUMPLED
1518,RANCHER,A,RANCHERA
1518,WHINGER,I,WHINGIER
1517,DISTICH,S,DISTICHS
1517,VILLAGE,Y,VILLAGEY
1516,PARINGS/PARSING/RASPING/SPARING/SPRAING,K,SPARKING
1515,CITRILS,Y,LYRICIST
1515,SHUTOUT,O,OUTSHOUT
1515,SHUTOUT,S,SHUTOUTS
1514,GOLFERS,T,FROGLETS
1513,MUSTILY,T,SMUTTILY
1512,INURING/RUINING,S,INSURING
1512,JOINING,T,JOINTING
1512,LAMBADA,S,LAMBADAS
1512,MUGGLES/SMUGGLE,R,SMUGGLER
1511,PORTRAY,S,PORTRAYS
1511,RULINGS,P,SLURPING
1511,SAWLIKE/WALKIES,P,WASPLIKE
1510,TRIUMPH,S,TRIUMPHS
1510,DEWFALL,O,FALLOWED
1508,ANOMALY,W,LAYWOMAN
1508,HANDSAW,S,HANDSAWS
1508,SUBFORM,S,SUBFORMS
1508,TRIMMER,S,STRIMMER/TRIMMERS
1507,SEPTETS,M,TEMPESTS
1507,STRATUS,P,UPSTARTS
1506,CATTING,H,CHATTING
1506,CLUNGES,H,GLUNCHES
1506,MISSIVE,S,MISSIVES
1506,GYRATES,T,STRATEGY
1506,YAWNERS,T,STERNWAY
1505,SPLAYED,N,ENDPLAYS
1504,SONNETS/TENSONS,Y,SYNTONES
1504,FILMING,O,MINIGOLF
1504,KARTING,S,KARTINGS
1504,ALLYING,E,GENIALLY
1504,BARBERS,O,ABSORBER/REABSORB
1504,COMPERS,O,COMPOSER
1504,FINGLED,I,DEFILING/FIELDING
1504,GLISTEN/SINGLET/TINGLES,P,PESTLING
1504,NIPPERS,I,SNIPPIER
1504,PINTLES,G,PESTLING
1504,RETURNS/TURNERS,G,GRUNTERS/RESTRUNG
1504,RINSING,O,ROSINING
1504,SNORING,I,ROSINING
1504,SPIGNEL,T,PESTLING
1504,SPILLED,I,LIPSLIDE
1504,TIPPETS,E,PIPETTES
1503,CHICANE,S,CHICANES
1503,CHICANE,T,CATECHIN
1502,CHAPPIE,S,CHAPPIES
1502,COILING,P,POLICING
1502,JELLABA,I,JAILABLE
1502,QUIETLY,A,EQUALITY
1502,TATTING,W,TWATTING
1502,TOMBOLO,S,TOMBOLOS
1500,SUBTYPE,S,SUBTYPES
1499,BALLADS,E,BALLADES
1499,NEWTONS,M,TOWNSMEN
1498,ASSERTS,P,SPARSEST/TRESPASS
1498,PERVERT,S,PERVERTS
1498,PICCIES,F,SPECIFIC
1498,SUNSETS,J,JUSTNESS
1498,TRANSIT,Y,TANISTRY
1497,HASTING/TASHING,R,SHARTING/TRASHING
1496,BUGBANE,S,BUGBANES
1496,SHAHEED,S,SHAHEEDS
1496,ECORCHE,S,ECORCHES
1496,BLOKISH,E,BLOKEISH
1495,RESTOCK/ROCKETS/STOCKER,O,CROOKEST
1494,CARPETS/PRECAST/SPECTRA,H,CHAPTERS/PATCHERS
1494,CARPETS/PRECAST/SPECTRA,L,SPECTRAL
1494,CARPETS/PRECAST/SPECTRA,P,CRAPPEST
1494,GASPERS/SPARGES,M,GRAMPSES
1494,STAMPER/TAMPERS,L,TRAMPLES
1494,STARVES,N,SERVANTS/VERSANTS
1494,EXUVIAE,T,EXUVIATE
1494,HAGGLER,S,HAGGLERS
1494,LAMELLA,R,LAMELLAR
1494,SCAPULA,H,CHALUPAS
1494,SHOGGLE,D,SHOGGLED
1494,SLOGGED,H,SHOGGLED
1494,DIDDLER/RIDDLED,S,DIDDLERS
1494,DREIDLS/RIDDLES,D,DIDDLERS
1493,PRICING,E,PIERCING
1493,SPLICES,U,SPICULES
1491,RERATES/SERRATE/TEARERS,K,STREAKER
1490,HAFTING,R,FARTHING
1490,REGIFTS,R,GRIFTERS
1490,TWADDLE,D,TWADDLED
1488,HORNDOG,S,HORNDOGS
1488,INCONNU,S,INCONNUS
1488,INSTILS,L,INSTILLS
1486,HOOKTIP,S,HOOKTIPS
1486,KOUPREY,S,KOUPREYS
1486,VAGINAL,C,GALVANIC
1486,HANDCAR,I,ARACHNID
1485,NITWITS,G,TWISTING
1484,CAPTORS,R,CARPORTS
1484,PIAPIAC,S,PIAPIACS
1484,CURSING,I,CRUISING
1484,ROSBIFS,I,FIBROSIS
1484,RUCKLED,I,LUDERICK
1483,TOPKNOT,S,TOPKNOTS
1482,BLITZES,R,BLITZERS
1482,FENDING,I,DEFINING
1482,SLICING,U,SCUNGILI/SLUICING
1481,CRUMBLE,D,CRUMBLED
1481,LUSTRED/RUSTLED/STRUDEL,S,STRUDELS
1480,COCONUT,A,COCOANUT
1480,CRULLER,E,CRUELLER
1480,LOGGERS/SLOGGER,V,VLOGGERS
1480,ENTRUST/NUTTERS,T,TURNTEST
1479,BLETHER,S,BLETHERS
1479,WADDING,L,DAWDLING/WADDLING
1478,DIDLUMS,D,DIDDLUMS
1478,WINLESS,D,SWINDLES/WILDNESS/WINDLESS
1477,RAKSASA,M,SAMSKARA
1477,TSATSKE,R,STARKEST
1476,FARSEST/STRAFES,F,STAFFERS
1476,TUMBLER/TUMBREL,S,STUMBLER/TUMBLERS/TUMBRELS
1476,BELTERS/TREBLES,M,TREMBLES
1476,WAVERER,S,WAVERERS
1474,CHOOSES,S,SCOOSHES
1474,GROSSES,L,GLOSSERS
1473,DAWNING,S,DAWNINGS
1472,PHANTOM,S,PHANTOMS
1472,SONNETS/TENSONS,C,CONSENTS
1472,COCHLEA,T,CATECHOL
1472,FELTING,T,FETTLING
1472,UNCLASP,M,UNCLAMPS
1472,WHISTLE,R,WHISTLER
1472,GARGLES/LAGGERS,D,DRAGGLES
1472,PLEDGES,R,PLEDGERS
1472,POLDERS,G,PLEDGORS
1472,PROLEGS,D,PLEDGORS
1472,REWINDS/WINDERS,L,SWINDLER
1472,SNEDDED,A,SADDENED
1471,REMNANT,S,REMNANTS/TRANSMEN
1470,FITTERS/TITFERS,L,FLITTERS
1470,AQUAVIT/VAQUITA,S,AQUAVITS/VAQUITAS
1470,HONESTY,L,HONESTLY
1470,CHATTER/RATCHET,A,REATTACH
1469,BICKIES,R,BRICKIES
1468,TOSSPOT,H,HOTSPOTS/POTSHOTS
1468,UNSTEPS,R,PUNSTERS
1468,WOOSHES,H,WHOOSHES
1468,BALEFUL,M,BLAMEFUL
1468,CLOTHED,B,BLOTCHED
1468,CLOTHED,R,CHORTLED
1468,SCANDAL,S,SCANDALS
1468,VOYEURS,B,OVERBUSY/OVERBUYS
1468,CLAYPAN,E,ANYPLACE
1468,VARYING,E,VINEGARY
1467,LOOPING/POOLING,B,BLOOPING
1466,ASSERTS,L,STARLESS
1466,CACIQUE,S,CACIQUES
1466,LOTTERY,N,ROTTENLY
1466,SEACOCK,P,PEACOCKS
1466,MALLING,U,MULLIGAN
1464,LUSTRUM,S,LUSTRUMS
1464,CUTICLE,I,LEUCITIC
1464,MINGLES,M,LEMMINGS
1464,OFFICER,U,COIFFEUR/COIFFURE
1464,SACCULE,F,FELUCCAS
1464,CENSING,T,SCENTING
1464,FULLING,E,FUELLING
1463,GULPERS/SPLURGE,S,SPLURGES
1461,BUTTERY,A,BUTYRATE
1460,QUEENIE,R,QUEENIER
1460,PASCALS,U,SCAPULAS
1458,CLINGER/CRINGLE,K,CLERKING
1458,COACHER,L,COCHLEAR
1458,CURACAO,J,CARCAJOU
1458,ETCHANT,S,ETCHANTS
1458,KIDNAPS/SKIDPAN,S,SKIDPANS
1458,PASTEST,R,PATTRESS/SPATTERS/TAPSTERS
1458,SAVELOY,S,SAVELOYS
1458,TRIPPER,N,PREPRINT
1458,VEINING,L,LIVENING
1458,YATTERS,G,STRATEGY
1456,CARPORT,K,TRAPROCK
1456,SAFFRON,S,SAFFRONS
1456,BRAWEST,D,BEDSTRAW
1456,SHALWAR,N,NARWHALS
1456,BOWSHOT,A,SHOWBOAT
1454,BETROTH,S,BETROTHS
1454,DISSECT,S,DISSECTS
1454,POCKETS,N,PENSTOCK
1452,ACCUSES,R,ACCURSES/ACCUSERS
1452,KIDNEYS,A,KYANISED
1451,GUSSETS,G,SUGGESTS
1451,HASTENS,C,CHASTENS/SNATCHES/STANCHES
1451,HASTENS,D,HANDSETS
1451,ROADWAY,B,BROADWAY
1451,SCISSOR,S,SCISSORS
1450,BICCIES,O,CICISBEO
1450,PARTERS/PRATERS,M,TRAMPERS
1450,TACKING,L,TACKLING
1450,MONARCH/NOMARCH,I,CHOIRMAN/HARMONIC
1449,ASHLARS,W,SHALWARS
1449,GRICERS,N,CRINGERS
1449,HANGERS/REHANGS,W,WHANGERS
1449,MUSTILY,P,STUMPILY
1449,RACCOON,H,CORONACH
1446,DECANTS/DESCANT/SCANTED,H,SNATCHED/STANCHED
1446,LAMPERS/PALMERS/SAMPLER,C,CLAMPERS
1446,LAMPERS/PALMERS/SAMPLER,T,TRAMPLES
1446,PLOTTER/PORTLET,S,PLOTTERS/PORTLETS
1444,CRICOID,H,DICHROIC
1444,PUNSTER/PUNTERS,S,PUNSTERS
1444,RIBWORT,S,RIBWORTS
1444,WAVERER,O,OVERWEAR
1442,CARPING,N,PRANCING
1442,CHOOSES,C,SCOOCHES
1442,SCARIFY,H,CRAYFISH
1442,TZARISM,S,TZARISMS
1442,SCHEMES,I,CHEMISES/SCHEMIES
1441,CUPULES,M,SPECULUM
1440,FORCING,T,CROFTING
1440,PATTERS/RAPTEST/SPATTER/TAPSTER,Y,TAPESTRY
1440,SHOGUNS,T,GUNSHOTS/SHOTGUNS
1440,BATTERY,E,TERABYTE
1440,CHAPELS,E,PLEACHES
1440,INCENTS,G,SCENTING
1440,LAPPERS/RAPPELS/SLAPPER,A,APPARELS
1440,MISALLY,E,MESIALLY
1440,NESTING/TENSING,C,SCENTING
1440,TAPPETS,A,APPESTAT
1439,CHICANE,R,CHANCIER
1438,BUCKEEN,S,BUCKEENS
1438,FIFTIES/IFFIEST/STIFFIE,S,STIFFIES
1438,STALEST,B,STABLEST
1438,WARPING,N,PRAWNING
1438,MILKERS,N,KREMLINS
1437,OBELISK,C,BLOCKIES
1436,CARTFUL,S,CARTFULS
1436,HARNESS,H,HARSHENS
1436,HUMPING,W,WHUMPING
1436,CANNERS/SCANNER,S,SCANNERS
1436,MIDLAND,S,MIDLANDS
1436,PODSOLS,O,SPODOSOL
1436,QUAYAGE,S,QUAYAGES
1434,IDEALLY,K,LADYLIKE
1434,THINKOS,L,HOTLINKS
1434,VEILING,N,LIVENING
1432,CUSSING/SCUSING,E,SCUNGIES
1432,LIMPING,A,IMPALING
1432,TRINING,E,INTEGRIN
1430,COMMOVE,S,COMMOVES
1430,MAMILLA,E,MAMILLAE
1428,BANANAS,D,BANDANAS
1428,BANDANA,S,BANDANAS
1428,THROWER,G,REGROWTH
1427,RHOMBIC,A,CHORIAMB
1427,SURFERS,E,REFUSERS
1426,GALLANT,S,GALLANTS
1425,PIPLESS,E,PIPELESS
1425,PURGING,O,GROUPING
1424,OFFERER,C,COFFERER
1422,QUIPPED,E,EQUIPPED
1421,PLATTER/PRATTLE,S,PLATTERS/PRATTLES/SPLATTER
1421,TRIPPED,S,STRIPPED
1420,ENDUING,N,UNENDING
1420,LICENCE,D,LICENCED
1420,SAHUKAR,S,SAHUKARS
1420,PARINGS/PARSING/RASPING/SPARING/SPRAING,R,SPARRING
1419,AGILELY,V,VILLAGEY
1418,SHANKED,R,REDSHANK
1418,AFFLICT,E,FACELIFT
1418,GINGKOS/GINKGOS,E,GINGKOES/GINKGOES
1418,WACKEST,I,WACKIEST
1417,INSTALS,L,INSTALLS
1416,BIRYANI,L,BRAINILY
1416,STATIST,E,TASTIEST
1415,BOUQUET,I,BOUTIQUE
1415,CONCHAE,M,COACHMEN
1415,RANKERS,F,FRANKERS
1415,SHALLOT,S,SHALLOTS
1414,POSSETS,N,STEPSONS
1414,DIARCHY,O,HYRACOID
1414,WINLESS,I,WILINESS
1413,CINDERY,L,CYLINDER
1413,COROLLA,B,ROBOCALL
1413,GRANDPA,S,GRANDPAS
1413,MINICAM,S,MINICAMS
1413,PICCOLO,S,PICCOLOS
1413,PIDDLER,S,PIDDLERS
1412,HAMMERS/SHAMMER,S,SHAMMERS
1412,HUSSIES,T,STUSHIES
1411,SIGHTER,R,RIGHTERS
1410,CARPING,P,CRAPPING
1410,MOBSTER,S,MOBSTERS
1409,SHIKARI,S,SHIKARIS
1408,BARDING/BRIGAND,I,BRAIDING
1408,CENSERS/SCREENS,U,CENSURES
1408,CONGERS,H,GROSCHEN
1408,EXPENDS,E,EXPENSED
1408,LAMPING/PALMING,I,IMPALING
1408,PHRENIC/PINCHER,U,PUNCHIER
1408,RENTING,I,INTEGRIN
1408,SLEIGHT,T,LIGHTEST
1408,TITCHES,I,CHITTIES/ETHICIST/ITCHIEST/THEISTIC
1406,KUMISES,S,KUMISSES
1406,MARKHOR,S,MARKHORS
1406,PLUMULE,S,PLUMULES
1406,UNSCREW,S,UNSCREWS
1405,TRAMMEL,S,TRAMMELS
1404,PROWESS,P,SWOPPERS
1403,TREMBLE,S,TREMBLES
1402,FETCHES,R,FETCHERS
1401,FANGIRL/FLARING,S,FANGIRLS
1400,PRIDING,P,DRIPPING
1400,CALICHE/CHALICE,S,CHALICES
1400,CHATTEL/LATCHET,S,CHATTELS/LATCHETS
1400,TURBOTS,U,OUTBURST
1399,COLLABS,E,CLOSABLE
1398,LARNING,K,RANKLING
1398,CRAGGED,S,SCRAGGED
1398,GAGSTER/STAGGER/TAGGERS,L,STRAGGLE
1398,SILKIES,M,MISLIKES
1396,THREAPS,C,CHAPTERS/PATCHERS
1396,TROPICS,H,STROPHIC
1396,EDGINGS/SNIGGED,W,SWEDGING
1394,BETHINK,S,BETHINKS
1394,BLOCKIE,C,ICEBLOCK
1394,SUBSUME,S,SUBSUMES
1394,UPTICKS,N,NUTPICKS/PINTUCKS
1394,IMBIBES,R,IMBIBERS
1394,SNAVLED,D,SANDVELD
1394,GAMBLER/GAMBREL,S,GAMBLERS/GAMBRELS
1394,KIRPANS/PARKINS,G,SPARKING
1394,RIDINGS,T,STRIDING
1393,FUNDING,A,UNFADING
1392,CARPORT,T,PROTRACT
1392,COTTARS/TACTORS,Y,CRYOSTAT
1392,ANTONYM,I,ANTIMONY/ANTINOMY
1390,POPOVER,S,POPOVERS
1390,STYLOID,L,STOLIDLY
1388,MIMESIS,T,MISTIMES
1388,WREAKER,S,WREAKERS
1387,ASSARTS/SASTRAS,H,SHASTRAS
1386,CASERNS,N,SCANNERS
1386,DORYMAN,L,RANDOMLY
1386,STEWING/TWINGES/WESTING,T,WETTINGS
1385,HIPPIES,C,CHIPPIES
1385,HIPPIES,F,PIPEFISH
1384,COCONUT,S,COCONUTS
1384,LOGGERS/SLOGGER,C,CLOGGERS
1384,VILLAIN,S,VILLAINS
1382,CROWING,D,CROWDING
1382,MAGSMEN,A,GAMESMAN
1382,MUMBLER,I,MUMBLIER
1381,CHAMFER,S,CHAMFERS
1381,PLAYPEN,S,PLAYPENS
1380,DARLING/LARDING,D,RADDLING
1380,CASHEWS,O,SHOWCASE
1380,TUGGERS,L,STRUGGLE
1379,SANDING,L,LANDINGS
1379,SIGHTER,F,FIGHTERS/FREIGHTS
1377,NURDLES,T,TRUNDLES
1377,NUTLETS,B,BLUNTEST
1377,REIVING,G,GRIEVING
1376,INDUCTS,J,DISJUNCT
1376,POSTDOC,S,POSTDOCS
1376,CHALKED/HACKLED,O,HEADLOCK
1376,CROSSER/RECROSS/SCORERS,U,COURSERS/SCOURERS
1376,CURSERS,O,COURSERS/SCOURERS
1376,DENTING/TENDING,I,INDIGENT
1376,MANTRAS,P,MANTRAPS
1376,NONSUCH,E,NONESUCH/UNCHOSEN
1376,SELFISM,I,FLIMSIES/MISFILES
1376,SWISHER/WISHERS,I,SWISHIER
1374,GANGSTA,S,GANGSTAS
1374,HURDLER,S,HURDLERS
1372,FLEXILE,B,FLEXIBLE
1372,HARNESS,D,HARDNESS
1372,RAMPING,T,TRAMPING
1371,SHAMBLE,D,SHAMBLED
1370,FOLDING,N,FONDLING
1370,QUEUING,E,QUEUEING
1370,SPONSON,S,SPONSONS
1370,DUNGERS/GERUNDS/NUDGERS,T,TRUDGENS
1370,SEACOCK,S,SEACOCKS
1368,FLANNEL,S,FLANNELS
1368,HARROWS/SHARROW,S,SHARROWS
1368,MARACAS/MASCARA,J,JACAMARS
1368,MARACAS/MASCARA,S,MASCARAS
1368,WASHRAG,S,WASHRAGS
1368,SICKIES,N,ICKINESS/KINESICS
1368,MULLING,A,MULLIGAN
1367,BEDROLL,S,BEDROLLS
1366,GARBLES,G,BLAGGERS
1366,LAMELLA,E,LAMELLAE
1366,LIMPKIN,S,LIMPKINS
1366,RIBANDS,G,BRIGANDS
1366,ASSISTS,E,SASSIEST
1366,FLORETS/LOFTERS,T,FORTLETS
1366,TOPPLED,S,STOPPLED
1364,ALCAZAR,S,ALCAZARS
1364,LOBOPOD,S,LOBOPODS
1364,RUTTING,S,TRUSTING
