Usefulness,Word,Length
0,BODYBOARD,9
0,BODYGUARD,9
0,BODYWORK,8
0,BOER/BORE/ROBE,4
0,BOERBOELS,9
0,BOERBULLS,9
0,BOERS/BORES/BROSE/ROBES/SOBER,5
0,BOFF,4
0,BOFFS,5
0,BOG/GOB,3
0,BOGGING,7
0,BOGS/GOBS,4
0,BOGY/GOBY,4
0,BOHO/HOBO,4
0,BOKE,4
0,BOKES/SKOBE,5
0,BOKING,6
0,BOLAR/LOBAR,5
0,BOLAS,5
0,BOLD,4
0,BOLDER,6
0,BOLDEST,7
0,BOLDLY,6
0,BOLE/LOBE,4
0,BOLES/LESBO/LOBES,5
0,BOLK,4
0,BOLKS,5
0,BOLL,4
0,BOLLOCKED,9
0,BOLLOCKY,8
0,BOLLS,5
0,BOLLWORM,8
0,BOLO/LOBO/OBOL,4
0,BOLSTER/BOLTERS/LOBSTER,7
0,BOLTED,6
0,BOLTER,6
0,BOMB,4
0,BOMBARDED,9
0,BOMBASTIC,9
0,BOMBPROOF,9
0,BOMBS,5
0,BONCE,5
0,BONCES,6
0,BOND,4
0,BONDS,5
0,BONDWOMAN,9
0,BONED,5
0,BONER/BORNE,5
0,BONERS,6
0,BONES,5
0,BONG,4
0,BONGS,5
0,BONK/KNOB,4
0,BONKED,6
0,BONKS/KNOBS,5
0,BONNINESS,9
0,BONNY,5
0,BONTEBOKS,9
0,BONUS/BOSUN,5
0,BONY,4
0,BONZER/BRONZE,6
0,BOO,3
0,BOOB,4
0,BOOBHEADS,9
0,BOOBOOK,7
0,BOOBOOKS,8
0,BOOGALOO,8
0,BOOGALOOS,9
0,BOOGIEING,9
0,BOOHOOING,9
0,BOOK/KOBO,4
0,BOOKISHLY,9
0,BOOKLOUSE,9
0,BOOKSHOP,8
0,BOOKSHOPS,9
0,BOOKWORMS,9
0,BOOM/MOBO,4
0,BOOMBURB,8
0,BOOMBURBS,9
0,BOONDOCKS,9
0,BOOR/BROO,4
0,BOOS,4
0,BOOT/BOTO,4
0,BOOTBLACK,9
0,BOOTBOYS,8
0,BOOTJACKS/JACKBOOTS,9
0,BOOZEROO,8
0,BOOZEROOS,9
0,BOOZY,5
0,BOP,3
0,BOPS,4
0,BORDER,6
0,BORDERS,7
0,BORED/ROBED,5
0,BOREKS/BOSKER,6
0,BORK,4
0,BORKS,5
0,BORN,4
0,BORSCH/BROCHS,6
0,BORSCHT,7
0,BORSTAL,7
0,BORSTALS,8
0,BORT,4
0,BOS/SOB,3
0,BOSEY/OBEYS,5
0,BOSH/HOBS,4
0,BOSK,4
0,BOSKY,5
0,BOSS/SOBS,4
0,BOSSY,5
0,BOSTHOONS,9
0,BOT,3
0,BOTCH,5
0,BOTCHERS,8
0,BOTEL,5
0,BOTFLY,6
0,BOTH,4
0,BOTHERS,7
0,BOTS/STOB,4
0,BOTTLES,7
0,BOURNS/SUBORN,6
0,BOUT,4
0,BOUTIQUEY,9
0,BOUZOUKI,8
0,BOUZOUKIS,9
0,BOW,3
0,BOWLED,6
0,BOWSHOTS,8
0,BOX,3
0,BOXBOARD,8
0,BOXY,4
0,BOY/YOB,3
0,BOYAR,5
0,BOYF,4
0,BOYO,4
0,BOYS/YOBS,4
0,BOZO,4
0,BRACES/CABERS,6
0,BRACHYURA,9
0,BRACK,5
0,BRACKS,6
0,BRACT,5
0,BRACTS,6
0,BRAG/GARB/GRAB,4
0,BRAGGER,7
0,BRAGS/GARBS/GRABS,5
0,BRAH,4
0,BRAHS/BRASH,5
0,BRAIL/LIBRA,5
0,BRAILS,6
0,BRAMBLY,7
0,BRANCH,6
0,BRANCHED,8
0,BRANDS,6
0,BRANE,5
0,BRANES,6
0,BRANKS,6
0,BRANNIGAN,9
0,BRANT,5
0,BRANTS,6
0,BRASHER,7
0,BRASS,5
0,BRASSY,6
0,BRAT,4
0,BRATS,5
0,BRAVE,5
0,BRAVES,6
0,BRAWL,5
0,BRAWLS,6
0,BRAWN,5
0,BRAWNS,6
0,BRAWNY,6
0,BRAXY,5
0,BRAY,4
0,BRAYING,7
0,BRAYS,5
0,BRAZE/ZEBRA,5
0,BREAKABLE,9
0,BREAKAWAY,9
0,BREAKBEAT,9
0,BRED,4
0,BREEDS,6
0,BREEKS,6
0,BREEZEWAY,9
0,BRER,4
0,BRERS,5
0,BREVE,5
0,BREVES,6
0,BREW,4
0,BREWPUBS,8
0,BREWS,5
0,BREWSKIES,9
0,BRIARS,6
0,BRIBABLE,8
0,BRIBED/DIBBER/RIBBED,6
0,BRIBES,6
0,BRICKBAT,8
0,BRIDE/REBID,5
0,BRIDES/DEBRIS/REBIDS,6
0,BRIDLES,7
0,BRIGS,5
0,BRILLEST,8
0,BRIM,4
0,BRIMS,5
0,BRINES,6
0,BRING,5
0,BRINGING,8
0,BRINGS,6
0,BRINK,5
0,BRINKS,6
0,BRINY,5
0,BRIS/RIBS,4
0,BRISES,6
0,BRISK,5
0,BRISKED,7
0,BRISKEST,8
0,BRISTLY,7
0,BRISTOLS,8
0,BRITTLE/TRIBLET,7
0,BRO/ORB/ROB,3
0,BROADWAYS,9
0,BROCH,5
0,BROCK,5
0,BROCKS,6
0,BROKEN,6
0,BROKERING,9
0,BRONC,5
0,BRONCS,6
0,BROND,5
0,BRONDE,6
0,BRONZING,8
0,BROOK,5
0,BROOKWEED,9
0,BROS/ORBS/ROBS/SORB,4
0,BROTH/THROB,5
0,BROTHS/THROBS,6
0,BROW,4
0,BROWN,5
0,BRRR,4
0,BRUHS/BRUSH/SHRUB,5
0,BRUME/UMBER,5
0,BRUNG,5
0,BRUNT/BURNT,5
0,BRUNTS,6
0,BRUSHWOOD,9
0,BRUSHY,6
0,BRUSQUELY,9
0,BRUSQUEST,9
0,BRUT,4
0,BRUTES/BUSTER/REBUTS/TUBERS,6
0,BRUV,4
0,BRUZ,4
0,BRYOZOANS,9
0,BS,2
0,BUB,3
0,BUBBIES,7
0,BUBBLE,6
0,BUBBLEGUM,9
0,BUBBLES,7
0,BUBBLIEST,9
0,BUBBLY,6
0,BUBS,4
0,BUCK,4
0,BUCKBEANS,9
0,BUCKBOARD,9
0,BUCKETFUL,9
0,BUCKHOUND,9
0,BUCKJUMP,8
0,BUCKLING,8
0,BUCKS,5
0,BUCKSAW/SAWBUCK,7
0,BUCKSAWS/SAWBUCKS,8
0,BUCKYTUBE,9
0,BUD/DUB,3
0,BUDDY,5
0,BUFF,4
0,BUFFALOED,9
0,BUFFETING,9
0,BUFFS,5
0,BUG/GUB,3
0,BUGGERING,9
0,BUGGERS,7
0,BUGGING,7
0,BUGS/GUBS,4
0,BUKA,4
0,BUKAS,5
0,BUKO,4
0,BULBULS,7
0,BULGY,5
0,BULK,4
0,BULKHEADS,9
0,BULKS,5
0,BULKY,5
0,BULL,4
0,BULLBATS,8
0,BULLDOZED,9
0,BULLDOZER,9
0,BULLED,6
0,BULLRUSH,8
0,BULLS,5
0,BULLSEYES,9
0,BULLY,5
0,BULLYCIDE,9
0,BULRUSHES,9
0,BUM,3
0,BUMBLEBEE,9
0,BUMBLEDOM,9
0,BUMBLING,8
0,BUMFLUFF,8
0,BUMP,4
0,BUMPS,5
0,BUMS,4
0,BUN/NUB,3
0,BUNCH,5
0,BUNCHING,8
0,BUND,4
0,BUNDLING,8
0,BUNDOBUST,9
0,BUNDS,5
0,BUNG,4
0,BUNGS,5
0,BUNK,4
0,BUNKS,5
0,BUNS/NUBS/SNUB,4
0,BUNT,4
0,BUNTS,5
0,BUOY,4
0,BUR/RUB,3
0,BURB,4
0,BURBS,5
0,BURG/GRUB,4
0,BURGHS,6
0,BURGS/GRUBS,5
0,BURK,4
0,BURKS,5
0,BURLESQUE,9
0,BURN,4
0,BURNS,5
0,BURPS,5
0,BURS/RUBS/URBS,4
0,BURSA,5
0,BURST,5
0,BURSTS,6
0,BURSTY,6
0,BURTON,6
0,BURTONS,7
0,BURY/RUBY,4
0,BUS/SUB,3
0,BUSBY,5
0,BUSED/DEBUS,5
0,BUSES,5
0,BUSH/HUBS,4
0,BUSHBABY,8
0,BUSHBUCK,8
0,BUSHELFUL,9
0,BUSHTITS,8
0,BUSK,4
0,BUSKS,5
0,BUSMEN/SUBMEN,6
0,BUSS/SUBS,4
0,BUSSED,6
0,BUSTERS,7
0,BUSY/BUYS,4
0,BUSYWORK,8
0,BUT/TUB,3
0,BUTCH,5
0,BUTE/TUBE,4
0,BUTT,4
0,BUTTERBUR,9
0,BUTTERCUP,9
0,BUTTERNUT,9
0,BUTTS,5
0,BUTTY,5
0,BUTYL,5
0,BUY,3
0,BUZKASHIS,9
0,BY,2
0,BYPATHS,7
0,BYRE,4
0,BYRES,5
0,BYSSI,5
0,BYSSUSES,8
0,BYTE,4
0,BYTES,5
0,BYTOWNITE,9
0,BYWORDS,7
0,BYZANTINE,9
0,C,1
0,CAB,3
0,CABBAGEY,8
0,CABBALISM,9
0,CABBALIST,9
0,CABBY,5
0,CABLES,6
0,CABLEWAYS,9
0,CABOCHON,8
0,CABOCHONS,9
0,CABS/SCAB,4
0,CACHACA,7
0,CACHACAS,8
0,CACHALOTS,9
0,CACHEABLE,9
0,CACHECTIC,9
0,CACHUCHA,8
0,CACHUCHAS,9
0,CACK,4
0,CACKS,5
0,CACOPHONY,9
0,CAD,3
0,CADRES/CEDARS/SACRED/SCARED,6
0,CADS/SCAD,4
0,CAECILIAN,9
0,CAFF,4
0,CAGY,4
0,CAIRN,5
0,CAIRNS,6
0,CAKE,4
0,CAKED,5
0,CAKES,5
0,CALABAZA,8
0,CALABAZAS,9
0,CALCICOLE,9
0,CALCIFIC,8
0,CALCINING,9
0,CALDRON,7
0,CALDRONS,8
0,CALENDS/CANDLES,7
0,CALF,4
0,CALIX,5
0,CALL,4
0,CALLBACK,8
0,CALLED,6
0,CALLOUSLY,9
0,CALLOWLY,8
0,CALLS,5
0,CALM/CLAM,4
0,CALMER/MARCEL,6
0,CALMEST,7
0,CALMS/CLAMS,5
0,CALTROP,7
0,CALTROPS,8
0,CALVE/CLAVE,5
0,CALVING,7
0,CALX,4
0,CAM/MAC,3
0,CAMBAZOLA,9
0,CAMBER,6
0,CAMBOZOLA,9
0,CAMELBACK,9
0,CAMI/MICA,4
0,CAMIS,5
0,CAMLOCKS,8
0,CAMO/COMA,4
0,CAMP,4
0,CAMPER,6
0,CAMPERS/SCAMPER,7
0,CAMPLY,6
0,CAMPNESS,8
0,CAMPS/SCAMP,5
0,CAMPY,5
0,CAMS/MACS/SCAM,4
0,CAN,3
0,CANAL,5
0,CANCEL,6
0,CANCELLED,9
0,CANCELS,7
0,CANDIDACY,9
0,CANDLE/LANCED,6
0,CANDLER,7
0,CANDLERS,8
0,CANDY,5
0,CANDYMAN,8
0,CANER/CRANE/NACRE,5
0,CANERS/CASERN/CRANES,6
0,CANES/SCENA,5
0,CANID,5
0,CANINGS,7
0,CANNABINS,9
0,CANNED,6
0,CANNONING,9
0,CANNY/NANCY,5
0,CANS/SCAN,4
0,CANST/CANTS/SCANT,5
0,CANT,4
0,CANTER/CARNET/CENTRA/NECTAR/RECANT/TRANCE,6
0,CANTERS/CARNETS/RECANTS/SCANTER/TRANCES,7
0,CANTHI,6
0,CANTLE/LANCET,6
0,CANTLES/LANCETS,7
0,CANTORS/CARTONS/CRATONS,7
0,CANYONING,9
0,CAP,3
0,CAPACIOUS,9
0,CAPE/PACE,4
0,CAPER/CRAPE/PACER/RECAP,5
0,CAPERS/CRAPES/ESCARP/PACERS/PARSEC/RECAPS/SCRAPE/SPACER,6
0,CAPES/PACES/SCAPE/SPACE,5
0,CAPITALLY,9
0,CAPLET/PLACET,6
0,CAPLETS/PLACETS,7
0,CAPLINS,7
0,CAPPERS,7
0,CAPRICCIO,9
0,CAPS,4
0,CAPTAINCY,9
0,CAPTCHAS,8
0,CAPTIVITY,9
0,CAPUCHINS,9
0,CAPYBARAS,9
0,CARACARA,8
0,CARACARAS,9
0,CARB/CRAB,4
0,CARBS/CRABS/SCRAB,5
0,CARCASSES,9
0,CARD/DRAC,4
0,CARDED,6
0,CARDERS/SCARRED,7
0,CARDING,7
0,CARDS/DRACS,5
0,CARDY,5
0,CAREFULLY,9
0,CARER/RACER,5
0,CARERS/RACERS/SCARER,6
0,CARESS/CRASES/SCARES/SERACS,6
0,CARET/CARTE/CATER/CRATE/REACT/RECTA/TRACE,5
0,CARETS/CARTES/CASTER/CATERS/CRATES/REACTS/RECAST/TRACES,6
0,CARFUL/FULCRA/FURCAL,6
0,CARJACKED,9
0,CARJACKER,9
0,CARJACKS,8
0,CARK/RACK,4
0,CARKED/RACKED,6
0,CARKS/RACKS,5
0,CARL,4
0,CARLING,7
0,CARLINGS,8
0,CARLINS,7
0,CARLS,5
0,CARMEN,6
0,CARN/CRAN/NARC,4
0,CARNEY,6
0,CARNY,5
0,CAROMS/MACROS,6
0,CARP/CRAP,4
0,CARPACCIO,9
0,CARPEL/PARCEL/PLACER,6
0,CARPELS/CLASPER/PARCELS/PLACERS/SCALPER,7
0,CARPET,6
0,CARPS/CRAPS/SCARP/SCRAP,5
0,CARR,4
0,CARRACK,7
0,CARROTS/TROCARS,7
0,CARRY,5
0,CARRYALL,8
0,CART,4
0,CARTED/CRATED/REDACT/TRACED,6
0,CARTEL/CLARET/RECTAL,6
0,CARTELS/CLARETS/CRESTAL/SCARLET,7
0,CARTER/CRATER/TRACER,6
0,CARTING/CRATING/TRACING,7
0,CARTS,5
0,CARVE/CAVER/CRAVE/VAREC,5
0,CARVEL,6
0,CARVELS,7
0,CARVES/CAVERS/CRAVES,6
0,CASCABELS,9
0,CASES,5
0,CASH/CHAS,4
0,CASHBACK,8
0,CASK/SACK,4
0,CASSOCKS,8
0,CASSOWARY,9
0,CASTAWAYS,9
0,CASTE/CATES/CESTA,5
0,CASTLE/CLEATS,6
0,CASTLES,7
0,CASTS/SCATS,5
0,CATACLASM,9
0,CATALYTIC,9
0,CATAMARAN,9
0,CATAPLEXY,9
0,CATARACTS,9
0,CATARRHAL,9
0,CATCH,5
0,CATCHER,7
0,CATCHING,8
0,CATE,4
0,CATECHIZE,9
0,CATHECTIC,9
0,CATNIPS/PANCITS,7
0,CATTY,5
0,CATWALKS,8
0,CAUL,4
0,CAULS,5
0,CAUSER/SAUCER,6
0,CAVA/VACA,4
0,CAVALCADE,9
0,CAVE,4
0,CAVES,5
0,CAVESSONS,9
0,CAVIL,5
0,CAVILS,6
0,CAVY,4
0,CAW,3
0,CAWL/CLAW,4
0,CAWLS/CLAWS,5
0,CAY,3
0,CAYS,4
0,CEDARN/CRANED/DANCER,6
0,CEDES,5
0,CEIL/LICE,4
0,CEL,3
0,CELLA,5
0,CELLARMAN,9
0,CELLIST,7
0,CELLS,5
0,CELLULASE,9
0,CELLY,5
0,CELS,4
0,CELT,4
0,CELTS,5
0,CENSER/SCREEN,6
0,CENSERS/SCREENS,7
0,CENSES/SCENES,6
0,CENSOR/CRONES/ONCERS/RECONS,6
0,CENSORS,7
0,CENT,4
0,CENTOS/CONTES,6
0,CENTRALS,8
0,CENTRE/RECENT/TENREC,6
0,CENTRED,7
0,CENTRES/TENRECS,7
0,CENTRIC,7
0,CENTRING,8
0,CENTRISM,8
0,CENTRIST/CITTERNS,8
0,CENTS/SCENT,5
0,CEORL,5
0,CEORLS/CLOSER/CRESOL,6
0,CEP/PEC,3
0,CEPE,4
0,CEPS/PECS/SPEC,4
0,CERCI/CERIC,5
0,CERES/SCREE/SECER,5
0,CERO/CORE,4
0,CEROS/CORES/CORSE/SCORE,5
0,CERT,4
0,CERTES/ERECTS/RESECT/SECRET/TERCES,6
0,CERTS/CREST,5
0,CESS/SECS,4
0,CESSER/RECESS/SCREES,6
0,CESSPIT/SEPTICS,7
0,CESSPOOLS,9
0,CHACHAM/CHAMCHA,7
0,CHACHAMS/CHAMCHAS,8
0,CHACK,5
0,CHACKING,8
0,CHACKS,6
0,CHAD,4
0,CHADS,5
0,CHAFER,6
0,CHAFERS,7
0,CHAFFERED,9
0,CHAFFERER,9
0,CHAFFS,6
0,CHAFFWEED,9
0,CHAIN/CHINA,5
0,CHAINSAWS,9
0,CHAIRLADY,9
0,CHAIRS/RACHIS,6
0,CHAIS/CHIAS,5
0,CHAL,4
0,CHALAZAL,8
0,CHALETS/LATCHES/SATCHEL,7
0,CHALK,5
0,CHALKED/HACKLED,7
0,CHALKFACE,9
0,CHALKS,6
0,CHALKY,6
0,CHALS/CLASH,5
0,CHAMBRAY,8
0,CHAMP,5
0,CHAMPAGNE,9
0,CHAMPAIGN,9
0,CHAMPERS,8
0,CHAMPS,6
0,CHANCERY,8
0,CHANCING,8
0,CHANDLER,8
0,CHANGING,8
0,CHANT/NATCH,5
0,CHANTER/TRANCHE,7
0,CHANTERS/SNATCHER/STANCHER/TRANCHES,8
0,CHANTRY,7
0,CHANTS/SNATCH/STANCH,6
0,CHAP,4
0,CHAPARRAL,9
0,CHAPBOOKS,9
0,CHAPE/CHEAP/PEACH,5
0,CHAPELS,7
0,CHAPES,6
0,CHAPLETS,8
0,CHAPPALS,8
0,CHAPPED,7
0,CHAPS,5
0,CHAPTERS/PATCHERS,8
0,CHARABANC,9
0,CHARACINS/SACCHARIN,9
0,CHARACTER,9
0,CHARKHAS,8
0,CHARLOCK,8
0,CHARM/MARCH,5
0,CHARMS,6
0,CHARR,5
0,CHARRED,7
0,CHARS/CRASH,5
0,CHARTED,7
0,CHARTERS/STARCHER,8
0,CHARTISM,8
0,CHARTLET,8
0,CHARTS/STARCH,6
0,CHARY,5
0,CHASM,5
0,CHASMS,6
0,CHASTE/CHEATS/SACHET/SCATHE/TACHES,6
0,CHASTEN,7
0,CHASTISES,9
0,CHAT/TACH,4
0,CHATS/TACHS,5
0,CHATTY,6
0,CHAUDHURI,9
0,CHAUFFEUR,9
0,CHAV,4
0,CHAVS,5
0,CHAVVIEST,9
0,CHAVVY,6
0,CHAW,4
0,CHAWL,5
0,CHAWLS,6
0,CHAWS/SCHWA,5
0,CHEAPJACK,9
0,CHEAT/TACHE/TEACH/THECA,5
0,CHECKABLE,9
0,CHECKBOX,8
0,CHECKERS/RECHECKS,8
0,CHECKING,8
0,CHECKMATE,9
0,CHECKROOM,9
0,CHECKSIDE,9
0,CHECKSUM,8
0,CHEDER,6
0,CHEDERS,7
0,CHEECHAKO,9
0,CHEEKBONE,9
0,CHEERS,6
0,CHEF,4
0,CHEFFIEST,9
0,CHEFFY,6
0,CHEFS,5
0,CHELA/LEACH,5
0,CHELAS/LACHES,6
0,CHEMURGIC,9
0,CHENAR,6
0,CHEQUERED,9
0,CHERT/RETCH,5
0,CHERTY,6
0,CHESED,6
0,CHESNUTS,8
0,CHESS,5
0,CHEST/TECHS,5
0,CHESTS,6
0,CHESTY/SCYTHE,6
0,CHEVRONS,8
0,CHEVY,5
0,CHEW,4
0,CHEWERS,7
0,CHEWS,5
0,CHEWY,5
0,CHI/HIC,3
0,CHIACKING,9
0,CHIBBING,8
0,CHICANERY,9
0,CHICANING,9
0,CHICK,5
0,CHICKADEE,9
0,CHICKENED,9
0,CHICKPEAS/PEACHICKS,9
0,CHICKS,6
0,CHICKWEED,9
0,CHICLE/CLICHE,6
0,CHIDERS,7
0,CHIEFSHIP,9
0,CHILBLAIN,9
0,CHILDHOOD,9
0,CHILDISH,8
0,CHILDLIKE,9
0,CHILES/CHISEL,6
0,CHILIARCH,9
0,CHILL,5
0,CHILLAXED,9
0,CHILLY,6
0,CHIMBLEY,8
0,CHIMERISM,9
0,CHIMPS,6
0,CHIN/INCH,4
0,CHINCH,6
0,CHINCHES,8
0,CHINE/NICHE,5
0,CHINES/INCHES/NICHES,6
0,CHING,5
0,CHINK,5
0,CHINKAPIN,9
0,CHINKING,8
0,CHINKS,6
0,CHINNING,8
0,CHINO,5
0,CHINOS,6
0,CHINS,5
0,CHINTZY,7
0,CHIP,4
0,CHIPPING,8
0,CHIPPY,6
0,CHIPS,5
0,CHIPSETS,8
0,CHIRM/MIRCH,5
0,CHIROPODY,9
0,CHIRP,5
0,CHIRPS,6
0,CHIRR,5
0,CHIRRING,8
0,CHIRRS,6
0,CHIS,4
0,CHIT/ITCH/TICH,4
0,CHITS/SITCH,5
0,CHITTERS/STITCHER,8
0,CHIVALRIC,9
0,CHIVVIES,8
0,CHIVVY,6
0,CHLAMYS,7
0,CHLORELLA,9
0,CHLORITIC,9
0,CHOCHOS,7
0,CHOCK,5
0,CHOCKA,6
0,CHOCKED,7
0,CHOCKING,8
0,CHOCKS,6
0,CHOCOLATY,9
0,CHOCS,5
0,CHODE,5
0,CHODES/COSHED,6
0,CHOIRBOYS,9
0,CHOIRGIRL,9
0,CHOKE,5
0,CHOKED/HOCKED,6
0,CHOKEHOLD,9
0,CHOKER,6
0,CHOKERS/SHOCKER,7
0,CHOKOS/CHOOKS,6
0,CHOKY,5
0,CHOLA/LOACH,5
0,CHOLAS,6
0,CHOLER,6
0,CHOMP,5
0,CHOMPS,6
0,CHOOSY,6
0,CHOP,4
0,CHOPHOUSE,9
0,CHOPPILY,8
0,CHOPPING,8
0,CHOPS,5
0,CHORE/OCHRE,5
0,CHORES/OCHRES,6
0,CHORIONIC,9
0,CHORTEN/NOTCHER,7
0,CHORTENS/NOTCHERS,8
0,CHORTLE,7
0,CHORTLES,8
0,CHOSE/OCHES,5
0,CHOW,4
0,CHOWHOUND,9
0,CHOWK,5
0,CHOWKIDAR,9
0,CHOWKS,6
0,CHOWKY,6
0,CHRISTEN/CITHERNS,8
0,CHROMATIC,9
0,CHROMOLY,8
0,CHTHONIAN,9
0,CHTHONIC,8
0,CHUB,4
0,CHUBBILY,8
0,CHUBS,5
0,CHUCK,5
0,CHUCKHOLE,9
0,CHUCKING,8
0,CHUCKLED,8
0,CHUCKLES,8
0,CHUCKS,6
0,CHUFFING,8
0,CHUGALUG,8
0,CHUGALUGS,9
0,CHUGGING,8
0,CHUGS,5
0,CHUM/MUCH,4
0,CHUMBLES,8
0,CHUMMING,8
0,CHUMP,5
0,CHUMS,5
0,CHUNDERS,8
0,CHUNK,5
0,CHUNKILY,8
0,CHUNKING,8
0,CHUNKS,6
0,CHUNKY,6
0,CHUP,4
0,CHUPPAH,7
0,CHUR,4
0,CHURCH,6
0,CHURCHIER,9
0,CHURCHY,7
0,CHURN,5
0,CHURNS,6
0,CHURRASCO,9
0,CHUTISTS,8
0,CHUTZPAH,8
0,CHYLE,5
0,CHYME,5
0,CHYPRE/CYPHER,6
0,CHYRON,6
0,CHYRONS/SYNCHRO,7
0,CHYTRID,7
0,CICATRICE,9
0,CICCHETTI,9
0,CICHLIDS,8
0,CIDER/CRIED/DICER/RICED,5
0,CIDERS/DICERS/SCRIED,6
0,CINCH,5
0,CINCHES,7
0,CINCHONIC,9
0,CINDERS/DISCERN/RESCIND,7
0,CINE/NICE,4
0,CINNABARS,9
0,CINQ,4
0,CIPHERS/SPHERIC,7
0,CIRCLING,8
0,CIRCS,5
0,CIRCUITRY,9
0,CIRE/RICE,4
0,CIS/SIC,3
0,CISHET/ETHICS/ITCHES/TICHES,6
0,CISSINESS,9
0,CIST/TICS,4
0,CISTERN/CRETINS,7
0,CISTERNS,8
0,CISTRON/CITRONS,7
0,CISTS,5
0,CITED/EDICT,5
0,CITHERN,7
0,CITIFYING,9
0,CITRAL/RICTAL,6
0,CITRON,6
0,CITTERN,7
0,CIVICALLY,9
0,CIVILISES,9
0,CIVILIZED,9
0,CIVILIZER,9
0,CIVILIZES,9
0,CIVVY,5
0,CLACK,5
0,CLACKS,6
0,CLAD,4
0,CLADES/DECALS/SCALED,6
0,CLADISM,7
0,CLADS/SCALD,5
0,CLAG,4
0,CLAIM,5
0,CLAIMS,6
0,CLAMBAKES,9
0,CLAMBER,7
0,CLAMMILY,8
0,CLAMP,5
0,CLAMPERS,8
0,CLAMPING,8
0,CLAMPS,6
0,CLAN,4
0,CLANG,5
0,CLANGER,7
0,CLANGERS,8
0,CLANGS,6
0,CLANK,5
0,CLANKED,7
0,CLANKING,8
0,CLANKS,6
0,CLANS,5
0,CLAP,4
0,CLAPPERS/SCRAPPLE,8
0,CLAPS/CLASP/SCALP,5
0,CLART,5
0,CLARTS,6
0,CLARY,5
0,CLASHES,7
0,CLASPED/SCALPED,7
0,CLASPS/SCALPS,6
0,CLASS,5
0,CLASSER/SCALERS/SCLERAS,7
0,CLASSICAL,9
0,CLASSICS,8
0,CLASSILY,8
0,CLAST/TALCS,5
0,CLASTS,6
0,CLAVICLES,9
0,CLAWBACK,8
0,CLAYS/SCALY,5
0,CLEAN/LANCE,5
0,CLEANS/LANCES,6
0,CLEAR,5
0,CLEARS/SCALER/SCLERA,6
0,CLEARWAYS,9
0,CLEAT/ECLAT,5
0,CLEF,4
0,CLEFS,5
0,CLEFT,5
0,CLEFTER/REFLECT,7
0,CLEFTS,6
0,CLEG,4
0,CLENCHES,8
0,CLEPT,5
0,CLERGY,6
0,CLERK,5
0,CLERKLY,7
0,CLERKS,6
0,CLEW,4
0,CLICHES,7
0,CLICK,5
0,CLICKABLE,9
0,CLICKBAIT,9
0,CLICKING,8
0,CLICKS,6
0,CLICKY,6
0,CLIENT/LECTIN/LENTIC,6
0,CLIENTS/LECTINS/LENTISC/STENCIL,7
0,CLIFFLIKE,9
0,CLIFFS,6
0,CLIMACTIC,9
0,CLIMB,5
0,CLIMBABLE,9
0,CLINCH,6
0,CLINCHER,8
0,CLINE/INCEL,5
0,CLINES/INCELS,6
0,CLING,5
0,CLINGERS/CRINGLES,8
0,CLINGING,8
0,CLINGS,6
0,CLINGY,6
0,CLINICIAN,9
0,CLINKING,8
0,CLINT,5
0,CLINTS,6
0,CLIP,4
0,CLIPPABLE,9
0,CLIPPING,8
0,CLIPS,5
0,CLIT,4
0,CLITICIZE,9
0,CLITS,5
0,CLITTERS,8
0,CLOCK,5
0,CLOCKS,6
0,CLOCKWISE,9
0,CLOD/COLD,4
0,CLODS/COLDS/SCOLD,5
0,CLOG,4
0,CLOGS,5
0,CLOMB,5
0,CLOMPY/COMPLY,6
0,CLONED,6
0,CLONES,6
0,CLONK,5
0,CLONKS,6
0,CLONKY,6
0,CLONUS/CONSUL,6
0,CLOP,4
0,CLOPS,5
0,CLOSE/COLES/SOCLE,5
0,CLOSED,6
0,CLOSERS/CRESOLS,7
0,CLOSES/SOCLES,6
0,CLOSEST/CLOSETS,7
0,CLOSET/TELCOS,6
0,CLOSING,7
0,CLOT/COLT,4
0,CLOTH,5
0,CLOTHS,6
0,CLOTS/COLTS,5
0,CLOU,4
0,CLOUS/LOCUS,5
0,CLOVER,6
0,CLOWNS,6
0,CLOY/COLY,4
0,CLOYS,5
0,CLUBBABLE,9
0,CLUBS,5
0,CLUCK,5
0,CLUCKS,6
0,CLUCKY,6
0,CLUE/LUCE,4
0,CLUMPS,6
0,CLUMPY,6
0,CLUMSY/MUSCLY,6
0,CLUNCH,6
0,CLUNG,5
0,CLUNK,5
0,CLUNKILY,8
0,CLUNKS,6
0,CLUNKY,6
0,CLUSTER/CUTLERS,7
0,CLUTCH/CULTCH,6
0,CLYPE,5
0,CLYPED,6
0,CLYPES,6
0,CLYPEUS,7
0,CLYPING,7
0,CLYSTER,7
0,COACH,5
0,COACHLOAD,9
0,COACHROOF,9
0,COACHWHIP,9
0,COACHWOOD,9
0,COACHWORK,9
0,COAT/TACO,4
0,COB,3
0,COBS,4
0,COBWEBBED,9
0,COBWEBBY,8
0,COCA,4
0,COCAINIZE,9
0,COCAS,5
0,COCCIDIUM,9
0,COCCIDS,7
0,COCCOLITH,9
0,COCCYGEAL,9
0,COCCYGES,8
0,COCCYX,6
0,COCCYXES,8
0,COCK,4
0,COCKAMAMY,9
0,COCKAPOOS,9
0,COCKATOOS,9
0,COCKBOATS,9
0,COCKCROW,8
0,COCKED,6
0,COCKERS,7
0,COCKEYED,8
